filename,label
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10510.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10511.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10512.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10513.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10514.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10515.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10516.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10517.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10518.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10519.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10520.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10521.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10522.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10523.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10524.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10525.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10526.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10527.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10528.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10529.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10530.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10531.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10532.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10533.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10534.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10535.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10536.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10537.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10538.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10539.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10540.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10541.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10542.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10543.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10544.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10545.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10546.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10547.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10548.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10549.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10550.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10551.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10552.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10553.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10554.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10555.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10556.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10557.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10558.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10559.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10560.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10561.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10562.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10563.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10564.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10565.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10566.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10567.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10568.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10569.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10570.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10571.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10572.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10573.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10574.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10575.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10576.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10577.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10578.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10579.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10580.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10581.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10582.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10583.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10584.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10585.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10586.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10587.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10588.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10589.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10590.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10591.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10592.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10593.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10594.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10595.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10596.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10597.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10598.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10599.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10600.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10601.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10602.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10603.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10604.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10605.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10606.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10607.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10608.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10609.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10610.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10611.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10612.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10613.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10614.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10615.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10616.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10617.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10618.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10619.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10620.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10621.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10622.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10623.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10624.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10625.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10626.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10627.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10628.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10629.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10630.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10631.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10632.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10633.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10634.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10635.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10636.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10637.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10638.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10639.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10640.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10641.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10642.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10643.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10644.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10645.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10646.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10647.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10648.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10649.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10650.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10651.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10652.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10653.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10654.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10655.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10656.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10657.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10658.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10659.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10660.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10661.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10662.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10663.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10664.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10665.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10666.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10667.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10668.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10669.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10670.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10671.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10672.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10673.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10674.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10675.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10676.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10677.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10678.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10679.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10680.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10681.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10682.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10683.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10684.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10685.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10686.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10687.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10688.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10689.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10690.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10691.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10692.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10693.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10694.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10695.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10696.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10697.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10698.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10699.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10700.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10701.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10702.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10703.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10704.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10705.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10706.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10707.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10708.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10709.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10710.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10711.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10712.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10713.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10714.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10715.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10716.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10717.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10718.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10719.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10720.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10721.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10722.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10723.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10724.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10725.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10726.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10727.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10728.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10729.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10730.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10731.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10732.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10733.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10734.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10735.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10736.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10737.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10738.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10739.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10740.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10741.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10742.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10743.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10744.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10745.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10746.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10747.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10748.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10749.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10750.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10751.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10752.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10753.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10754.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10755.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10756.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10757.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10758.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10759.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10760.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10761.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10762.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10763.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10764.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10765.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10766.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10767.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10768.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10769.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10770.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10771.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10772.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10773.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10774.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10775.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10776.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10777.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10778.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10779.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10780.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10781.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10782.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10783.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10784.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10785.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10786.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10787.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10788.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10789.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10790.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10791.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10792.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10793.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10794.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10795.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10796.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10797.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10798.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10799.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10800.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10801.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10802.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10803.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10804.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10805.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10806.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10807.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10808.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10809.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10810.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10811.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10812.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10813.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10814.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10815.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10816.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10817.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10818.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10819.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10820.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10821.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10822.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10823.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10824.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10825.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10826.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10827.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10828.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10829.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10830.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10831.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10832.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10833.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10834.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10835.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10836.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10837.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10838.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10839.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10840.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10841.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10842.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10843.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10844.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10845.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10846.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10847.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10848.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10849.jpg,listening_to_music
